tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
9606	Homo sapiens	2700	0	live	GJA3	"CTRCT14, CX46, CZP3"	gap junction protein alpha 3	"gap junction alpha-3 protein|connexin-46|gap junction alpha 3|gap junction protein, alpha 3, 46kDa"	13q12.11	13	NC_000013.11	20138252	20161327	minus	3	121015
9606	Homo sapiens	2703	0	live	GJA8	"CAE, CAE1, CTRCT1, CX50, CZP1, MP70"	gap junction protein alpha 8	gap junction alpha-8 protein|cell surface glycoprotein|connexin 50|gap junction alpha 8|gap junction membrane channel protein alpha-8|gap junction protein alpha 8 50kDa|lens fiber protein MP70|lens intrinsic membrane protein MP70	1q21.2	1	NC_000001.11	147902795	147915287	plus	3	600897
9606	Homo sapiens	645538	0	live	GOT2P1	GOT2L1	glutamic-oxaloacetic transaminase 2 pseudogene 1	"glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2) (GOT2) pseudogene|glutamic-oxaloacetic transaminase 2-like 1 pseudogene"	1p32.3	1	NC_000001.11	55367465	55368774	plus	0	
9606	Homo sapiens	2719	0	live	GPC3	"DGSX, GTR2-2, MXR7, OCI-5, SDYS, SGB, SGBS, SGBS1"	glypican 3	glypican-3|glypican proteoglycan 3|heparan sulphate proteoglycan|intestinal protein OCI-5|secreted glypican-3	Xq26.2	X	NC_000023.11	133535745	133985646	minus	11	300037
9606	Homo sapiens	2239	0	live	GPC4	"K-glypican, KPTS"	glypican 4	glypican-4|dJ900E8.1 (glypican 4)|glypican proteoglycan 4	Xq26.2	X	NC_000023.11	133300103	133415489	minus	9	300168
9606	Homo sapiens	2876	0	live	GPX1	"GPXD, GSHPX1"	glutathione peroxidase 1	glutathione peroxidase 1|GSHPx-1|cellular glutathione peroxidase	3p21.31	3	NC_000003.12	49357171	49358600	minus	2	138320
9606	Homo sapiens	2941	0	live	GSTA4	"GSTA4-4, GTA4"	glutathione S-transferase alpha 4	glutathione S-transferase A4|GST class-alpha member 4|S-(hydroxyalkyl)glutathione lyase A4|glutathione S-alkyltransferase A4|glutathione S-aralkyltransferase A4|glutathione S-aryltransferase A4|glutathione S-transferase A4-4|glutathione transferase A4-4	6p12.2	6	NC_000006.12	52977952	52995332	minus	7	605450
9606	Homo sapiens	2944	0	live	GSTM1	"GST1-1, GSTM1a-1a, GSTM1b-1b, GTH4, GTM1, H-B, MU, MU-1, GSTM1"	glutathione S-transferase mu 1	glutathione S-transferase Mu 1|GST HB subunit 4|GST class-mu 1|HB subunit 4|S-(hydroxyalkyl)glutathione lyase|glutathione S-alkyltransferase|glutathione S-aralkyltransferase|glutathione S-aryltransferase|glutathione S-transferase M1	1p13.3	1	NC_000001.11	109687817	109693745	plus	8	138350
9606	Homo sapiens	119391	0	live	GSTO2	"GSTO 2-2, bA127L20.1"	glutathione S-transferase omega 2	glutathione S-transferase omega-2|GSTO-2|MMA(V) reductase|bA127L20.1 (novel glutathione-S-transferase)|glutathione S-transferase omega 2-2|glutathione-S-transferase-like protein|glutathione-dependent dehydroascorbate reductase|monomethylarsonic acid reductase	10q25.1	10	NC_000010.11	104267626	104304950	plus	9	612314
9606	Homo sapiens	2950	0	live	GSTP1	"DFN7, FAEES3, GST3, GSTP, HEL-S-22, PI"	glutathione S-transferase pi 1	"glutathione S-transferase P|GST class-pi|GSTP1-1|deafness, X-linked 7|epididymis secretory protein Li 22|fatty acid ethyl ester synthase III"	11q13.2	11	NC_000011.10	67583595	67586653	plus	7	134660
9606	Homo sapiens	2952	0	live	GSTT1		glutathione S-transferase theta 1	glutathione S-transferase theta-1|GST class-theta-1|glutathione transferase T1-1	22q11.23	22						600436
9606	Homo sapiens	283120	0	live	H19	"ASM, ASM1, BWS, D11S813E, LINC00008, MIR675HG, NCRNA00008, WT2"	H19 imprinted maternally expressed transcript	"H19, imprinted maternally expressed transcript (non-protein coding)|H19, imprinted maternally expressed untranslated mRNA|MIR675 host|adult skeletal muscle|long intergenic non-protein coding RNA 8"	11p15.5	11	NC_000011.10	1995176	2001466	minus	6	103280
9606	Homo sapiens	3092	0	live	HIP1	"HIP-I, ILWEQ, SHON, SHONbeta, SHONgamma"	huntingtin interacting protein 1	huntingtin-interacting protein 1|huntingtin-interacting protein I	7q11.23	7	NC_000007.14	75533298	75738976	minus	35	601767
9606	Homo sapiens	3299	0	live	HSF4	"CTM, CTRCT5"	heat shock transcription factor 4	heat shock factor protein 4|HSF 4|HSTF 4|hHSF4	16q22.1	16	NC_000016.10	67163761	67169941	plus	15	602438
9606	Homo sapiens	3304	0	live	HSPA1B	"HSP70-1, HSP70-1B, HSP70-2, HSP70.1, HSP70.2, HSP72, HSPA1, HSX70"	heat shock protein family A (Hsp70) member 1B	heat shock 70 kDa protein 1B|HSP70-1/HSP70-2|HSP70.1/HSP70.2|Heat shock 70 kDa protein 1|Heat shock 70 kDa protein 1A|heat shock 70 kDa protein 1/2|heat shock 70 kDa protein 1A/1B|heat shock 70 kDa protein 2|heat shock 70kD protein 1B|heat shock 70kDa protein 1B	6p21.33	6	NC_000006.12	31827738	31830254	plus	1	603012
9606	Homo sapiens	55699	0	live	IARS2	"CAGSSS, ILERS"	"isoleucyl-tRNA synthetase 2, mitochondrial"	"isoleucine--tRNA ligase, mitochondrial|isoleucine tRNA ligase 2, mitochondrial|isoleucine-tRNA synthetase 2, mitochondrial|isoleucyl-tRNA synthetase, mitochondrial|mitochondrial isoleucine tRNA synthetase"	1q41	1	NC_000001.11	220094132	220148041	plus	23	612801
9606	Homo sapiens	3383	0	live	ICAM1	"BB2, CD54, P3.58"	intercellular adhesion molecule 1	"intercellular adhesion molecule 1|ICAM-1|cell surface glycoprotein P3.58|epididymis secretory sperm binding protein|intercellular adhesion molecule 1 (CD54), human rhinovirus receptor|major group rhinovirus receptor"	19p13.2	19	NC_000019.10	10271120	10286615	plus	7	147840
9606	Homo sapiens	3620	0	live	IDO1	"IDO, IDO-1, INDO"	"indoleamine 2,3-dioxygenase 1"	"indoleamine 2,3-dioxygenase 1|indolamine 2,3 dioxygenase|indole 2,3-dioxygenase|indoleamine-pyrrole 2,3-dioxygenase"	8p11.21	8	NC_000008.11	39913891	39928790	plus	10	147435
9606	Homo sapiens	3481	0	live	IGF2	"C11orf43, GRDF, IGF-II, PP9974"	insulin like growth factor 2	insulin-like growth factor II|T3M-11-derived growth factor|insulin-like growth factor 2 (somatomedin A)|insulin-like growth factor type 2|preptin	11p15.5	11	NC_000011.10	2129112	2149603	minus	9	147470
9606	Homo sapiens	7881	0	live	KCNAB1	"AKR6A3, KCNA1B, KV-BETA-1, Kvb1.3, hKvBeta3, hKvb3"	potassium voltage-gated channel subfamily A member regulatory beta subunit 1	"voltage-gated potassium channel subunit beta-1|K(+) channel subunit beta-1|K+ channel Beta1a chain|potassium channel beta 3 chain|potassium channel beta3 subunit|potassium channel shaker chain beta 1a|potassium channel, voltage gated subfamily A regulatory beta subunit 1|potassium voltage-gated channel, shaker-related subfamily, beta member 1"	3q25.31	3	NC_000003.12	156118216	156542648	plus	21	601141
9606	Homo sapiens	3769	0	live	KCNJ13	"KIR1.4, KIR7.1, LCA16, SVD"	potassium voltage-gated channel subfamily J member 13	"inward rectifier potassium channel 13|inward rectifier K(+) channel Kir7.1|potassium channel, inwardly rectifying subfamily J, member 13|potassium inwardly-rectifying channel, subfamily J, member 13"	2q37.1	2	NC_000002.12	232765802	232776565	minus	3	603208
9606	Homo sapiens	10984	0	live	KCNQ1OT1	"KCNQ1-AS2, KCNQ10T1, Kncq1, KvDMR1, KvLQT1-AS, LIT1, NCRNA00012"	KCNQ1 opposite strand/antisense transcript 1	KCNQ1 antisense RNA 2 (non-protein coding)|KCNQ1 opposite strand/antisense transcript 1 (non-protein coding)|KCNQ1 overlapping transcript 1 (non-protein coding)|long QT intronic transcript 1	11p15.5	11	NC_000011.10	2608328	2699998	minus	1	604115
9606	Homo sapiens	9817	0	live	KEAP1	"INrf2, KLHL19"	kelch like ECH associated protein 1	kelch-like ECH-associated protein 1|KEAP1 delta C|cytosolic inhibitor of Nrf2|kelch-like family member 19|kelch-like protein 19	19p13.2	19	NC_000019.10	10486125	10503356	minus	9	606016
9606	Homo sapiens	3831	0	live	KLC1	"KLC, KNS2, KNS2A"	kinesin light chain 1	kinesin light chain 1|kinesin 2 60/70kDa|medulloblastoma antigen MU-MB-2.50	14q32.33	14	NC_000014.9	103629188	103701551	plus	18	600025
9606	Homo sapiens	3938	0	live	LCT	"LAC, LPH, LPH1"	lactase	lactase-phlorizin hydrolase|lactase-glycosylceramidase|lactase-phlorizin hydrolase-1	2q21.3	2	NC_000002.12	135787850	135837195	minus	17	603202
9606	Homo sapiens	221496	0	live	LEMD2	"CTRCT42, LEM2, NET25, dJ482C21.1"	LEM domain containing 2	LEM domain-containing protein 2|hLEM2|lamina-associated polypeptide-emerin-MAN1 domain containing 2	6p21.31	6	NC_000006.12	33771213	33794274	minus	10	616312
9606	Homo sapiens	51557	0	live	LGSN	"GLULD1, LGS"	"lengsin, lens protein with glutamine synthetase domain"	lengsin|glutamate-ammonia ligase (glutamine synthase) domain containing 1|glutamate-ammonia ligase domain-containing protein 1	6q12	6	NC_000006.12	63275951	63567921	minus	16	611470
9606	Homo sapiens	3982	0	live	LIM2	"CTRCT19, MP17, MP19"	lens intrinsic membrane protein 2	"lens fiber membrane intrinsic protein|MP18|MP20|lens intrinsic membrane protein 2, 19kDa"	19q13.41	19	NC_000019.10	51379909	51387974	minus	5	154045
9606	Homo sapiens	8825	0	live	LIN7A	"LIN-7A, LIN7, MALS-1, MALS1, TIP-33, VELI1"	"lin-7 homolog A, crumbs cell polarity complex component"	protein lin-7 homolog A|mammalian lin-seven protein 1|tax interaction protein 33|vertebrate LIN7 homolog 1	12q21.31	12	NC_000012.12	80792520	80937915	minus	7	603380
9606	Homo sapiens	101927616	0	live	LINC02375		long intergenic non-protein coding RNA 2375		12q24.32	12	NC_000012.12	127324155	127340072	minus	3	
9606	Homo sapiens	4000	0	live	LMNA	"CDCD1, CDDC, CMD1A, CMT2B1, EMD2, FPL, FPLD, FPLD2, HGPS, IDC, LDP1, LFP, LGMD1B, LMN1, LMNC, LMNL1, MADA, PRO1"	lamin A/C	lamin|70 kDa lamin|epididymis secretory sperm binding protein|lamin A/C-like 1|mandibuloacral dysplasia type A|prelamin-A/C|renal carcinoma antigen NY-REN-32	1q22	1	NC_000001.11	156082546	156140089	plus	17	150330
9606	Homo sapiens	4047	0	live	LSS	"CTRCT44, HYPT14, OSC"	lanosterol synthase	"lanosterol synthase|2,3-epoxysqualene-lanosterol cyclase|epididymis secretory sperm binding protein|hOSC|lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)|oxidosqualene--lanosterol cyclase"	21q22.3	21	NC_000021.9	46188446	46228824	minus	23	600909
9606	Homo sapiens	4094	0	live	MAF	"AYGRP, CCA4, CTRCT21, c-MAF"	MAF bZIP transcription factor	transcription factor Maf|Avian musculoaponeurotic fibrosarcoma (MAF) protooncogene|T lymphocyte c-maf long form|c-maf proto-oncogene|proto-oncogene c-Maf|v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog	16q23.2	16	NC_000016.10	79202624	79601952	minus	7	177075
9606	Homo sapiens	378938	0	live	MALAT1	"HCN, LINC00047, NCRNA00047, NEAT2, PRO2853"	metastasis associated lung adenocarcinoma transcript 1	hepcarcin|long intergenic non-protein coding RNA 47|metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)|nuclear enriched abundant transcript 2|nuclear paraspeckle assembly transcript 2 (non-protein coding)	11q13.1	11	NC_000011.10	65497738	65506516	plus	2	607924
9606	Homo sapiens	4214	0	live	MAP3K1	"MAPKKK1, MEKK, MEKK 1, MEKK1, SRXY6"	mitogen-activated protein kinase kinase kinase 1	"mitogen-activated protein kinase kinase kinase 1|MAP/ERK kinase kinase 1|MAPK/ERK kinase kinase 1|MEK kinase 1|mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase"	5q11.2	5	NC_000005.10	56815543	56896152	plus	22	600982
9606	Homo sapiens	1432	0	live	MAPK14	"CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA"	mitogen-activated protein kinase 14	mitogen-activated protein kinase 14|CSAID-binding protein|MAP kinase 14|MAP kinase Mxi2|MAP kinase p38 alpha|MAX-interacting protein 2|cytokine suppressive anti-inflammatory drug binding protein|mitogen-activated protein kinase p38 alpha|p38 MAP kinase|p38 mitogen activated protein kinase|p38alpha Exip|stress-activated protein kinase 2A	6p21.31	6	NC_000006.12	36027677	36122964	plus	22	600289
9606	Homo sapiens	8130	0	live	MCOPCT1	CATM	"cataract, congenital, with microphthalmia"		16p13.3	16						156850
9606	Homo sapiens	4208	0	live	MEF2C	"C5DELq14.3, DEL5q14.3"	myocyte enhancer factor 2C	"myocyte-specific enhancer factor 2C|MADS box transcription enhancer factor 2, polypeptide C"	5q14.3	5	NC_000005.10	88717117	88904105	minus	21	600662
9606	Homo sapiens	4284	0	live	MIP	"AQP0, CTRCT15, LIM126, MP26, MIP"	major intrinsic protein of lens fiber	lens fiber major intrinsic protein|aquaporin 0	12q13.3	12	NC_000012.12	56449502	56456553	minus	8	154050
9606	Homo sapiens	406942	0	live	MIR150	"MIRN150, miRNA150, mir-150"	microRNA 150	hsa-mir-150	19q13.33	19	NC_000019.10	49500785	49500868	minus	1	611114
9606	Homo sapiens	406960	0	live	MIR184	"EDICT, MIRN184, miR-184"	microRNA 184	hsa-mir-184	15q25.1	15	NC_000015.10	79209788	79209871	plus	1	613146
9606	Homo sapiens	406987	0	live	MIR204	"MIRN204, RDICC, miRNA204, mir-204"	microRNA 204	hsa-mir-204	9q21.12	9	NC_000009.12	70809975	70810084	minus	1	610942
9606	Homo sapiens	406991	0	live	MIR21	"MIRN21, hsa-mir-21, miR-21, miRNA21"	microRNA 21		17q23.1	17	NC_000017.11	59841266	59841337	plus	1	611020
9606	Homo sapiens	407006	0	live	MIR221	"MIRN221, miRNA221, mir-221"	microRNA 221	hsa-mir-221	Xp11.3	X	NC_000023.11	45746157	45746266	minus	1	300568
9606	Homo sapiens	407015	0	live	MIR26A1	"MIR26A, MIRN26A1, mir-26a-1"	microRNA 26a-1	hsa-mir-26a-1	3p22.2	3	NC_000003.12	37969404	37969480	plus	1	612151
9606	Homo sapiens	407017	0	live	MIR26B	"MIRN26B, hsa-mir-26b, miR-26b"	microRNA 26b		2q35	2	NC_000002.12	218402646	218402722	plus	1	612152
9606	Homo sapiens	166785	0	live	MMAA	cblA	metabolism of cobalamin associated A	"methylmalonic aciduria type A protein, mitochondrial|methylmalonic aciduria (cobalamin deficiency) cblA type|mutant adenosylcobalamin"	4q31.21	4	NC_000004.12	145619385	145660033	plus	9	607481
9606	Homo sapiens	407029	0	live	MIR30A	"MIRN30A, mir-30a"	microRNA 30a	hsa-mir-30a	6q13	6	NC_000006.12	71403551	71403621	minus	1	612329
9606	Homo sapiens	326625	0	live	MMAB	"ATR, CFAP23, cblB, cob"	metabolism of cobalamin associated B	"corrinoid adenosyltransferase|ATP:cob(I)alamin adenosyltransferase|ATP:corrinoid adenosyltransferase|aquocob(I)alamin vitamin B12s adenosyltransferase|cilia and flagella associated protein 23|cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial|cob(II)alamin adenosyltransferase|cob(II)yrinic acid a,c-diamide adenosyltransferase|cobinamide/cobalamin adenosyltransferase|methylmalonic aciduria (cobalamin deficiency) cblB type|methylmalonic aciduria type B protein"	12q24.11	12	NC_000012.12	109553715	109573580	minus	13	607568
9606	Homo sapiens	4330	0	live	MN1	"MGCR, MGCR1, MGCR1-PEN, dJ353E16.2"	"MN1 proto-oncogene, transcriptional regulator"	transcriptional activator MN1|meningioma (disrupted in balanced translocation) 1|meningioma (translocation balanced)|meningioma chromosome region 1|probable tumor suppressor protein MN1	22q12.1	22	NC_000022.11	27748277	27801756	minus	2	156100
9606	Homo sapiens	6307	0	live	MSMO1	"DESP4, ERG25, MCCPD, SC4MOL"	methylsterol monooxygenase 1	methylsterol monooxygenase 1|C-4 methylsterol oxidase	4q32.3	4	NC_000004.12	165327666	165343164	plus	6	607545
9606	Homo sapiens	4482	0	live	MSRA	PMSR	methionine sulfoxide reductase A	mitochondrial peptide methionine sulfoxide reductase|cytosolic methionine-S-sulfoxide reductase|peptide Met(O) reductase|peptide met (O) reductase|peptide-methionine (S)-S-oxide reductase	8p23.1	8	NC_000008.11	10054224	10428891	plus	12	601250
9606	Homo sapiens	4524	0	live	MTHFR		methylenetetrahydrofolate reductase	"methylenetetrahydrofolate reductase|5,10-methylenetetrahydrofolate reductase (NADPH)|methylenetetrahydrofolate reductase (NAD(P)H)"	1p36.22	1	NC_000001.11	11785730	11806103	minus	12	607093
9606	Homo sapiens	4598	0	live	MVK	"LRBP, MK, MVLK, POROK3"	mevalonate kinase	mevalonate kinase|LH receptor mRNA-binding protein|mevalonate kinase 1	12q24.11	12	NC_000012.12	109573461	109598125	plus	13	251170
9606	Homo sapiens	4624	0	live	MYH6	"ASD3, CMD1EE, CMH14, MYHC, MYHCA, SSS3, alpha-MHC"	myosin heavy chain 6	"myosin-6|myHC-alpha|myosin heavy chain, cardiac muscle alpha isoform|myosin, heavy polypeptide 6, cardiac muscle, alpha (cardiomyopathy, hypertrophic 1)"	14q11.2	14	NC_000014.9	23381990	23408277	minus	39	160710
9606	Homo sapiens	4627	0	live	MYH9	"BDPLT6, DFNA17, EPSTS, FTNS, MATINS, MHA, NMHC-II-A, NMMHC-IIA, NMMHCA"	myosin heavy chain 9	"myosin-9|cellular myosin heavy chain, type A|myosin, heavy chain 9, non-muscle|non-muscle myosin heavy chain 9|non-muscle myosin heavy chain A|non-muscle myosin heavy chain IIa|non-muscle myosin heavy polypeptide 9|nonmuscle myosin heavy chain II-A"	22q12.3	22	NC_000022.11	36281277	36388067	minus	41	160775
9606	Homo sapiens	10	0	live	NAT2	"AAC2, NAT-2, PNAT"	N-acetyltransferase 2	arylamine N-acetyltransferase 2|N-acetyltransferase 2 (arylamine N-acetyltransferase)|N-acetyltransferase type 2|arylamide acetylase 2	8p22	8	NC_000008.11	18386585	18401219	plus	3	612182
9606	Homo sapiens	57447	0	live	NDRG2	SYLD	NDRG family member 2	protein NDRG2|N-myc downstream regulator 2|N-myc downstream-regulated gene 2 protein|NDR1-related protein NDR2|cytoplasmic protein Ndr1|syld709613 protein	14q11.2	14	NC_000014.9	21016763	21070872	minus	24	605272
9606	Homo sapiens	4810	0	live	NHS	"CTRCT40, CXN, SCML1"	NHS actin remodeling regulator	Nance-Horan syndrome protein|Nance-Horan syndrome (congenital cataracts and dental anomalies)|congenital cataracts and dental anomalies protein	Xp22.2-p22.13	X	NC_000023.11	17375200	17735994	plus	11	300457
9606	Homo sapiens	4843	0	live	NOS2	"HEP-NOS, INOS, NOSA, NOS2"	nitric oxide synthase 2	"nitric oxide synthase, inducible|NOS, type II|hepatocyte NOS|inducible NO synthase|inducible NOS|nitric oxide synthase 2, inducible|nitric oxide synthase 2A (inducible, hepatocytes)|nitric oxide synthase, macrophage|peptidyl-cysteine S-nitrosylase NOS2"	17q11.2	17	NC_000017.11	27756766	27800529	minus	27	163730
9606	Homo sapiens	115861	0	live	NXNL1	"RDCVF, TXNL6"	nucleoredoxin like 1	nucleoredoxin-like protein 1|rod-derived cone viability factor|thioredoxin-like 6|thioredoxin-like protein 6	19p13.11	19	NC_000019.10	17455425	17460926	minus	2	608791
9606	Homo sapiens	4952	0	live	OCRL	"INPP5F, LOCR, NPHL2-1, OCRL1, OCRL"	OCRL inositol polyphosphate-5-phosphatase	inositol polyphosphate 5-phosphatase OCRL-1|Lowe oculocerebrorenal syndrome protein|oculocerebrorenal syndrome of Lowe|phosphatidylinositol polyphosphate 5-phosphatase	Xq26.1	X	NC_000023.11	129540259	129592556	plus	24	300535
9606	Homo sapiens	4968	0	live	OGG1	"HMMH, HOGG1, MUTM, OGH1"	8-oxoguanine DNA glycosylase	N-glycosylase/DNA lyase|8-hydroxyguanine DNA glycosylase|AP lyase|DNA-apurinic or apyrimidinic site lyase|OGG1 type 1f	3p25.3	3	NC_000003.12	9749944	9788246	plus	11	601982
9606	Homo sapiens	80207	0	live	OPA3	MGA3	outer mitochondrial membrane lipid metabolism regulator OPA3	"optic atrophy 3 protein|OPA3 outer mitochondrial membrane lipid metabolism regulator|Optic atrophy 3 (Iraqi-Jewish 'optic atrophy plus')|optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)"	19q13.32	19	NC_000019.10	45527427	45584802	minus	4	606580
9606	Homo sapiens	55214	0	live	P3H2	"LEPREL1, MCVD, MLAT4"	prolyl 3-hydroxylase 2	prolyl 3-hydroxylase 2|leprecan-like 1|myxoid liposarcoma-associated protein 4|procollagen-proline 3-dioxygenase 2|prolyl 3-hydroxylase 3	3q28	3	NC_000003.12	189956728	190122437	minus	17	610341
9606	Homo sapiens	142	0	live	PARP1	"ADPRT, ADPRT 1, ADPRT1, ARTD1, PARP, PARP-1, PPOL, pADPRT-1"	poly(ADP-ribose) polymerase 1	"poly [ADP-ribose] polymerase 1|ADP-ribosyltransferase (NAD+; poly (ADP-ribose) polymerase)|ADP-ribosyltransferase NAD(+)|ADP-ribosyltransferase diphtheria toxin-like 1|DNA ADP-ribosyltransferase PARP1|NAD(+) ADP-ribosyltransferase 1|poly (ADP-ribose) polymerase family, member 1|poly(ADP-ribose) synthetase|poly(ADP-ribosyl)transferase|poly[ADP-ribose] synthase 1|protein poly-ADP-ribosyltransferase PARP1"	1q42.12	1	NC_000001.11	226360691	226408093	minus	23	173870
9606	Homo sapiens	5080	0	live	PAX6	"AN, AN2, ASGD5, D11S812E, FVH1, MGDA, WAGR"	paired box 6	paired box protein Pax-6|aniridia type II protein|oculorhombin|paired box homeotic gene-6	11p13	11	NC_000011.10	31784792	31817961	minus	25	607108
9606	Homo sapiens	5111	0	live	PCNA	ATLD2	proliferating cell nuclear antigen	proliferating cell nuclear antigen|DNA polymerase delta auxiliary protein|cyclin	20p12.3	20	NC_000020.11	5114953	5126622	minus	7	176740
9606	Homo sapiens	10846	0	live	PDE10A	"ADSD2, HSPDE10A, IOLOD, LINC0047319, PDE10A"	phosphodiesterase 10A	"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A|3',5' cAMP/cGMP phosphodiesterase|dJ416F21.1 (phosphodiesterase 10A)|phosphodiesterase 10A1 (PDE10A1)|phosphodiesterase 10A7 (PDE10A7)"	6q27	6	NC_000006.12	165327287	165988115	minus	31	610652
9606	Homo sapiens	5309	0	live	PITX3	"ASGD1, ASMD, ASOD, CTPP4, CTRCT11, PTX3"	paired like homeodomain 3	pituitary homeobox 3|homeobox protein PITX3	10q24.32	10	NC_000010.11	102230189	102241512	minus	4	602669
9606	Homo sapiens	5423	0	live	POLB		DNA polymerase beta	"DNA polymerase beta|DNA pol beta|DNA polymerase beta subunit|polymerase (DNA directed), beta|polymerase (DNA) beta"	8p11.21	8	NC_000008.11	42338452	42371810	plus	16	174760
9606	Homo sapiens	5444	0	live	PON1	"ESA, MVCD5, PON"	paraoxonase 1	serum paraoxonase/arylesterase 1|A-esterase 1|K-45|PON 1|aromatic esterase 1|arylesterase 1|arylesterase B-type|esterase A|paraoxonase B-type|serum aryldiakylphosphatase|serum aryldialkylphosphatase 1	7q21.3	7	NC_000007.14	95297676	95324532	minus	9	168820
9606	Homo sapiens	5467	0	live	PPARD	"FAAR, NR1C2, NUC1, NUCI, NUCII, PPARB"	peroxisome proliferator activated receptor delta	peroxisome proliferator-activated receptor delta|PPAR-beta|PPAR-delta|PPARD/MYO1D fusion|nuclear hormone receptor 1|nuclear receptor subfamily 1 group C member 2|peroxisome proliferator-activated receptor beta	6p21.31	6	NC_000006.12	35342558	35428191	plus	13	600409
9606	Homo sapiens	8499	0	live	PPFIA2		PTPRF interacting protein alpha 2	"liprin-alpha-2|protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2"	12q21.31	12	NC_000012.12	81257975	81759749	minus	41	603143
9606	Homo sapiens	5499	0	live	PPP1CA	"PP-1A, PP1A, PP1alpha, PPP1A"	protein phosphatase 1 catalytic subunit alpha	"serine/threonine-protein phosphatase PP1-alpha catalytic subunit|protein phosphatase 1, catalytic subunit, alpha isoform|protein phosphatase 1, catalytic subunit, alpha isozyme|serine/threonine protein phosphatase PP1-alpha 1 catalytic subunit|testicular tissue protein Li 155"	11q13.2	11	NC_000011.10	67398183	67401858	minus	7	176875
9606	Homo sapiens	5515	0	live	PPP2CA	"NEDLBA, PP2Ac, PP2CA, PP2Calpha, RP-C"	protein phosphatase 2 catalytic subunit alpha	"serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform|PP2A-alpha|protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform|protein phosphatase 2, catalytic subunit, alpha isozyme|replication protein C|serine/threonine protein phosphatase 2A, catalytic subunit, alpha isoform"	5q31.1	5	NC_000005.10	134194332	134226073	minus	8	176915
9606	Homo sapiens	10935	0	live	PRDX3	"AOP-1, AOP1, HBC189, MER5, PRO1748, SP-22, prx-III"	peroxiredoxin 3	"thioredoxin-dependent peroxide reductase, mitochondrial|antioxidant protein 1|epididymis secretory sperm binding protein|peroxiredoxin III|protein MER5 homolog"	10q26.11	10	NC_000010.11	119167699	119178865	minus	7	604769
9606	Homo sapiens	57716	0	live	PRX	CMT4F	periaxin	periaxin	19q13.2	19	NC_000019.10	40393762	40414718	minus	9	605725
9606	Homo sapiens	11122	0	live	PTPRT	RPTPrho	protein tyrosine phosphatase receptor type T	receptor-type tyrosine-protein phosphatase T|R-PTP-T|RPTP-rho|receptor protein tyrosine phosphatase|receptor-type tyrosine-protein phosphatase rho	20q12-q13.11	20	NC_000020.11	42029959	43189906	minus	37	608712
9606	Homo sapiens	7837	0	live	PXDN	"ASGD7, COPOA, D2S448, D2S448E, MG50, PRG2, PXN, VPO"	peroxidasin	peroxidasin homolog|melanoma-associated antigen MG50|p53-responsive gene 2 protein|vascular peroxidase 1	2p25.3	2	NC_000002.12	1631887	1744852	minus	24	605158
9606	Homo sapiens	22931	0	live	RAB18	"RAB18LI1, WARBM3"	"RAB18, member RAS oncogene family"	ras-related protein Rab-18|RAB18 small GTPase	10p12.1	10	NC_000010.11	27504174	27542239	plus	8	602207
9606	Homo sapiens	22930	0	live	RAB3GAP1	"P130, RAB3GAP30, WARBM1, RAB3GAP1"	RAB3 GTPase activating protein catalytic subunit 1	rab3 GTPase-activating protein catalytic subunit|RAB3 GTPase activating protein subunit 1 (catalytic)|RAB3 GTPase-activating protein 130 kDa subunit|rab3-GAP p130	2q21.3	2	NC_000002.12	135052281	135176667	plus	28	602536
9606	Homo sapiens	25782	0	live	RAB3GAP2	"RAB3-GAP150, RAB3GAP150, SPG69, WARBM2, p150"	RAB3 GTPase activating non-catalytic protein subunit 2	rab3 GTPase-activating protein non-catalytic subunit|RAB3 GTPase activating protein subunit 2 (non-catalytic)|RGAP-iso|rab3 GTPase-activating protein 150 kDa subunit|rab3-GAP p150|rab3-GAP regulatory subunit	1q41	1	NC_000001.11	220148293	220272453	minus	35	609275
9606	Homo sapiens	9104	0	live	RGN	"GNL, HEL-S-41, RC, SMP30"	regucalcin	regucalcin|epididymis secretory protein Li 41|gluconolactonase|senescence marker protein 30	Xp11.3	X	NC_000023.11	47078355	47093314	plus	8	300212
